start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"(3, 4):(0, 0)|(3, 4):3:0x1d6","(4, 4):(0, 0)|(4, 4):1:0x69a4",stable,0,4,4,4,4,3
"(3, 4):(0, 0)|(3, 4):3:0x1d7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,10
"(3, 4):(0, 0)|(3, 4):3:0x1d9","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,4,4,13,13,18
"(3, 4):(0, 0)|(3, 4):3:0x1da","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,6
"(3, 4):(0, 0)|(3, 4):3:0x1db","(14, 43):(0, 0)|(14, 43):26:0x8000000000400000000c001c000000c6004000002098040000001cc08000000012b066000000040d8400000000630000035006300001ad004200001c400006000110000040000400",survival,0,4,4,14,43,99
"(3, 4):(0, 0)|(3, 4):3:0x1dc","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x1dd","(23, 10):(0, 0)|(23, 10):8:0x30cc30000000000000000000000000000000000000000000030cc300",stable,0,4,4,23,10,65
"(3, 4):(0, 0)|(3, 4):3:0x1de","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,7
"(3, 4):(0, 0)|(3, 4):3:0x1df","(18, 25):(0, 0)|(18, 25):8:0x3000001800000000c0000050000010140000090000044001802000c090001a6004067017002062800011000005400000000000180000020",survival,0,4,4,18,25,99
"(3, 4):(0, 0)|(3, 4):3:0x1e1","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,11
"(3, 4):(0, 0)|(3, 4):3:0x1e2","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,4,4,4,4,5
"(3, 4):(0, 0)|(3, 4):3:0x1e3","(3, 3):(0, 0)|(3, 3):0:0x1aa",stable,0,4,4,3,3,3
"(3, 4):(0, 0)|(3, 4):3:0x1e4","(4, 4):(0, 0)|(4, 4):2:0x2596",stable,0,4,4,4,4,6
"(3, 4):(0, 0)|(3, 4):3:0x1e5","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(3, 4):(0, 0)|(3, 4):3:0x1e6","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x1e7","(3, 3):(0, 0)|(3, 3):1:0xaa",stable,0,4,4,3,3,3
"(3, 4):(0, 0)|(3, 4):3:0x1e9","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,7
"(3, 4):(0, 0)|(3, 4):3:0x1ea","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,16
"(3, 4):(0, 0)|(3, 4):3:0x1eb","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,4,4,1,3,5
"(3, 4):(0, 0)|(3, 4):3:0x1ec","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,7
"(3, 4):(0, 0)|(3, 4):3:0x1ed","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,5
"(3, 4):(0, 0)|(3, 4):3:0x1ee","(4, 4):(0, 0)|(4, 4):1:0x69a4",stable,0,4,4,4,4,2
"(3, 4):(0, 0)|(3, 4):3:0x1ef","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,4,4,13,13,20
"(3, 4):(0, 0)|(3, 4):3:0x1f1","(35, 22):(0, 0)|(35, 22):13:0x100000600021c0018180040200001000308000d80001e000010000000338000d206008228010ca0072800055c0100000455c017280010ca008228012060038000c0000300100001e0000d8000308000010004020018180021c000060000100",survival,0,4,4,35,22,99
"(3, 4):(0, 0)|(3, 4):3:0x1f2","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,7
"(3, 4):(0, 0)|(3, 4):3:0x1f3","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(3, 4):(0, 0)|(3, 4):3:0x1f4","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):3:0x1f5","(35, 22):(0, 0)|(35, 22):13:0x100000600021c0018180040200001000308000d80001e000010000000338000d206008228010ca0072800055c0100000455c017280010ca008228012060038000c0000300100001e0000d8000308000010004020018180021c000060000100",survival,0,4,4,35,22,99
"(3, 4):(0, 0)|(3, 4):3:0x1f6","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,5
"(3, 4):(0, 0)|(3, 4):3:0x1f7","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,7
"(3, 4):(0, 0)|(3, 4):3:0x1f8","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,45
"(3, 4):(0, 0)|(3, 4):3:0x1f9","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,16
"(3, 4):(0, 0)|(3, 4):3:0x1fa","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,9
"(3, 4):(0, 0)|(3, 4):3:0x1fb","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,10
"(3, 4):(0, 0)|(3, 4):3:0x1fc","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,6
"(3, 4):(0, 0)|(3, 4):3:0x1fd","(8, 10):(0, 0)|(8, 10):0:0xc03000000300c0000c03",stable,0,4,4,8,10,55
"(3, 4):(0, 0)|(3, 4):3:0x1fe","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,4,4,13,13,19
"(3, 4):(0, 0)|(3, 4):3:0x1ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,12
"(3, 4):(0, 0)|(3, 4):2:0x20b","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,4,4,1,3,3
"(3, 4):(0, 0)|(3, 4):2:0x20d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):2:0x20f","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,4,4,3,3,3
"(3, 4):(0, 0)|(3, 4):2:0x219","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):2:0x21a","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,4,4,1,3,3
"(3, 4):(0, 0)|(3, 4):2:0x21b","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,4
"(3, 4):(0, 0)|(3, 4):2:0x21c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):2:0x21d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):2:0x21e","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,6
"(3, 4):(0, 0)|(3, 4):2:0x21f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):2:0x229","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,4,4,1,3,3
"(3, 4):(0, 0)|(3, 4):2:0x22b","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,12
"(3, 4):(0, 0)|(3, 4):2:0x22d","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,4
"(3, 4):(0, 0)|(3, 4):2:0x22f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):2:0x239","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,11
"(3, 4):(0, 0)|(3, 4):2:0x23a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,8
"(3, 4):(0, 0)|(3, 4):2:0x23b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(3, 4):(0, 0)|(3, 4):2:0x23c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):2:0x23d","(3, 3):(0, 0)|(3, 3):0:0x19c",spaceship,4,4,4,3,3,6
"(3, 4):(0, 0)|(3, 4):2:0x23e","(23, 10):(0, 0)|(23, 10):8:0x30cc30000000000000000000000000000000000000000000030cc300",stable,0,4,4,23,10,68
"(3, 4):(0, 0)|(3, 4):2:0x23f","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,5
"(3, 4):(0, 0)|(3, 4):2:0x249","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):2:0x24b","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,4
"(3, 4):(0, 0)|(3, 4):2:0x24d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):2:0x24f","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,11
"(3, 4):(0, 0)|(3, 4):2:0x259","(3, 3):(0, 0)|(3, 3):1:0xaa",stable,0,4,4,3,3,2
"(3, 4):(0, 0)|(3, 4):2:0x25a","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,4,4,3,3,2
"(3, 4):(0, 0)|(3, 4):2:0x25b","(4, 3):(0, 0)|(4, 3):1:0x56a",stable,0,4,4,4,3,3
"(3, 4):(0, 0)|(3, 4):2:0x25c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):2:0x25d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,8
"(3, 4):(0, 0)|(3, 4):2:0x25e","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,4,4,1,3,11
"(3, 4):(0, 0)|(3, 4):2:0x25f","(33, 35):(0, 0)|(33, 35):1:0x200000000c000000014000000000030000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000c000000000000000000000000000000000000001c0000000480080001810080001a700008633b0e05141f40211081f03c46001c08ec400001447000000c000000030000",survival,0,4,4,33,35,99
"(3, 4):(0, 0)|(3, 4):2:0x269","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,11
"(3, 4):(0, 0)|(3, 4):2:0x26b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):2:0x26d","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,4,4,3,3,4
"(3, 4):(0, 0)|(3, 4):2:0x26f","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,4,4,13,13,20
"(3, 4):(0, 0)|(3, 4):2:0x279","(22, 35):(0, 0)|(22, 35):10:0xc38600001800c00000000000000000000400000041c000001c78000003d00000000602301880a00603002008802200020a28200680aa02c1101540442004a4008200140020004004000010004000021b080000414100000444400000489000",survival,0,4,4,22,35,99
"(3, 4):(0, 0)|(3, 4):2:0x27a","(24, 50):(0, 0)|(24, 50):5:0x6000000000002400000000000903000000000180c0000000000000030000004000c0a000001f003020000e0400000000024db00000000111200c00000026301b0300000201c620c00003007230000001c0006ce0000078001800000000000000000000000000000000a000000000006c00000000181a800000000607b00000000001f00000000000260000000000070000000000008",survival,0,4,4,24,50,99
"(3, 4):(0, 0)|(3, 4):2:0x27b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(3, 4):(0, 0)|(3, 4):2:0x27c","(25, 18):(0, 0)|(25, 18):3:0x6000180005000000000000000000000000000000000000000e000000030000c00000000000000000c00030000000000000000000000c0003",survival,0,4,4,25,18,99
"(3, 4):(0, 0)|(3, 4):2:0x27d","(34, 37):(0, 0)|(34, 37):19:0x600000000700000000160c0000004c7000800700800a1843300000a20180008112041404585010622600000201180000008c0000000340000000040000000000000000000000000000001800000000c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c000000006000002000000002000000001c00000000",survival,0,4,4,34,37,99
"(3, 4):(0, 0)|(3, 4):2:0x27e","(34, 37):(0, 0)|(34, 37):19:0x600000000700000000160c0000004c7000800700800a1843300000a20180008112041404585010622600000201180000008c0000000340000000040000000000000000000000000000001800000000c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c000000006000002000000002000000001c00000000",survival,0,4,4,34,37,99
"(3, 4):(0, 0)|(3, 4):2:0x27f","(51, 25):(0, 0)|(51, 25):15:0xe0000088000012000012800000780060120028a90008230006000007000003800004100002a80000000000550c00208600070000018000010600038300000000000000000c00000600000000000006000001800001000000000000000000000000000000000000000000000060000030000000000000000000000000000000000000000000021c0308df82844861044c60c244201d01000ec0000180000",survival,0,4,4,51,25,99
"(3, 4):(0, 0)|(3, 4):2:0x283","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,4,4,1,3,3
"(3, 4):(0, 0)|(3, 4):2:0x285","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):2:0x287","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,4,4,4,4,6
"(3, 4):(0, 0)|(3, 4):2:0x289","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):2:0x28b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):2:0x28d","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,4
"(3, 4):(0, 0)|(3, 4):2:0x28f","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,11
"(3, 4):(0, 0)|(3, 4):2:0x291","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):2:0x292","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,4,4,1,3,3
"(3, 4):(0, 0)|(3, 4):2:0x293","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,4
"(3, 4):(0, 0)|(3, 4):2:0x294","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):2:0x295","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):2:0x296","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):2:0x297","(54, 23):(0, 0)|(54, 23):16:0x30000000000000000000001c0000420000980000d10008858019c60011880000000000000100000500001b0000120000360c0028180020000000000006000e0c000000000000000c000018000000000000000006000006000010000000000000000000000000000000000001800003000000000000000000000000000000000001000182600cc820204a604e1180e48e0030000044000040000",survival,0,4,4,54,23,99
"(3, 4):(0, 0)|(3, 4):2:0x299","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,4,4,1,3,3
"(3, 4):(0, 0)|(3, 4):2:0x29a","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):2:0x29b","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,5
"(3, 4):(0, 0)|(3, 4):2:0x29c","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,4
"(3, 4):(0, 0)|(3, 4):2:0x29d","(22, 35):(0, 0)|(22, 35):13:0x10100000058d00000111100000236200000600c0000005000000071c000300550060cc04406601c0501c00086ac200039144e00063838c070000000762000008c6800000b06000000c00000000000000000000000000000c00600001870c00",survival,0,4,4,22,35,99
"(3, 4):(0, 0)|(3, 4):2:0x29e","(23, 35):(0, 0)|(23, 35):13:0xc18000003c7800000c018000031b1800003366000003c78000003560003804a40387d03605f00a0aa0a001025204000480240082980ca0a84101042c000000014400000447000000700000000000000000000000000000608300000c10600000020000",survival,0,4,4,23,35,99
"(3, 4):(0, 0)|(3, 4):2:0x29f","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,15
"(3, 4):(0, 0)|(3, 4):2:0x2a1","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,5
"(3, 4):(0, 0)|(3, 4):2:0x2a3","(54, 22):(0, 0)|(54, 22):16:0xc000030000060000180001c000390000d00000a500010401c6700110000000000000000000070000140000480000a0600381800000000000010300040c0010000000000060000180000000000000000300001400001000000000000000000000000000000000018000060000000000000000000000000000000000600003e00f08406d39031c4c0618c00240000f000030000",survival,0,4,4,54,22,99
"(3, 4):(0, 0)|(3, 4):2:0x2a5","(3, 3):(0, 0)|(3, 3):0:0x11e",spaceship,4,4,4,3,3,5
"(3, 4):(0, 0)|(3, 4):2:0x2a7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,9
"(3, 4):(0, 0)|(3, 4):2:0x2a9","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,13
"(3, 4):(0, 0)|(3, 4):2:0x2ab","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,6
"(3, 4):(0, 0)|(3, 4):2:0x2ad","(9, 9):(0, 0)|(9, 9):7:0x20281404000030240c0",stable,0,4,4,9,9,25
"(3, 4):(0, 0)|(3, 4):2:0x2af","(3, 3):(0, 0)|(3, 3):0:0x172",spaceship,4,4,4,3,3,8
"(3, 4):(0, 0)|(3, 4):2:0x2b1","(4, 4):(0, 0)|(4, 4):1:0x6952",stable,0,4,4,4,4,6
"(3, 4):(0, 0)|(3, 4):2:0x2b2","(35, 22):(0, 0)|(35, 22):13:0x180000900060600241c0010600000000300000200000500000000e000344000e00700012c0003000d02000cf001000004cf001d0200003000012c020070044000ce00030000000050000200003000000000010600241c00606000090000180",survival,0,4,4,35,22,99
"(3, 4):(0, 0)|(3, 4):2:0x2b3","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):2:0x2b4","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,11
"(3, 4):(0, 0)|(3, 4):2:0x2b5","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,4,4,4,4,4
"(3, 4):(0, 0)|(3, 4):2:0x2b6","(35, 22):(0, 0)|(35, 22):13:0x180000900060600241c0010600000000300000200000500000000e000344000e00700012c0003000d02000cf001000004cf001d0200003000012c020070044000ce00030000000050000200003000000000010600241c00606000090000180",survival,0,4,4,35,22,99
"(3, 4):(0, 0)|(3, 4):2:0x2b7","(7, 7):(0, 0)|(7, 7):2:0x70041830401c",oscillator,2,4,4,7,7,10
"(3, 4):(0, 0)|(3, 4):2:0x2b9","(35, 22):(0, 0)|(35, 22):13:0x180000900060600241c0010600000000300000200000500000000e000344000e00700012c0003000d02000cf001000004cf001d0200003000012c020070044000ce00030000000050000200003000000000010600241c00606000090000180",survival,0,4,4,35,22,99
"(3, 4):(0, 0)|(3, 4):2:0x2ba","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,8
"(3, 4):(0, 0)|(3, 4):2:0x2bb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(3, 4):(0, 0)|(3, 4):2:0x2bc","(51, 25):(0, 0)|(51, 25):15:0xc00000b000005600000b000040580022d20020e9000c030000000002000003800002200003b80000840000770c00110600070000010000020600010300008000000000000c00000600000000000006000005000000800000000000000000000000000000000000000000000060000030000000000000000000000000000000000000000000141a01018c8186d0418388604284401981800680000080000",survival,0,4,4,51,25,99
"(3, 4):(0, 0)|(3, 4):2:0x2bd","(34, 37):(0, 0)|(34, 37):19:0x600000000700000000160c0000004c7000800700800a1843300000a20180008112041404585010622600000201180000008c0000000340000000040000000000000000000000000000001800000000c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c000000006000002000000002000000001c00000000",survival,0,4,4,34,37,99
"(3, 4):(0, 0)|(3, 4):2:0x2be","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,4,4,13,13,17
"(3, 4):(0, 0)|(3, 4):2:0x2bf","(51, 25):(0, 0)|(51, 25):15:0xe0000088000012000012800000780060120028a90008230006000007000003800004100002a80000000000550c00208600070000018000010600038300000000000000000c00000600000000000006000001800001000000000000000000000000000000000000000000000060000030000000000000000000000000000000000000000000021c0308df82844861044c60c244201d01000ec0000180000",survival,0,4,4,51,25,99
"(3, 4):(0, 0)|(3, 4):2:0x2c1","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,3
"(3, 4):(0, 0)|(3, 4):2:0x2c3","(3, 3):(0, 0)|(3, 3):0:0x12e",spaceship,4,4,4,3,3,5
"(3, 4):(0, 0)|(3, 4):2:0x2c5","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):2:0x2c7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,7
"(3, 4):(0, 0)|(3, 4):2:0x2c9","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,4,4,4,4,5
"(3, 4):(0, 0)|(3, 4):2:0x2cb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(3, 4):(0, 0)|(3, 4):2:0x2cd","(3, 3):(0, 0)|(3, 3):1:0xa7",spaceship,4,4,4,3,3,5
"(3, 4):(0, 0)|(3, 4):2:0x2cf","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,17
"(3, 4):(0, 0)|(3, 4):2:0x2d1","(3, 3):(0, 0)|(3, 3):0:0x1aa",stable,0,4,4,3,3,2
"(3, 4):(0, 0)|(3, 4):2:0x2d2","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,3
"(3, 4):(0, 0)|(3, 4):2:0x2d3","(4, 4):(0, 0)|(4, 4):1:0x6952",stable,0,4,4,4,4,3
"(3, 4):(0, 0)|(3, 4):2:0x2d5","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(3, 4):(0, 0)|(3, 4):2:0x2d6","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,4,4,13,13,19
"(3, 4):(0, 0)|(3, 4):2:0x2d7","(9, 9):(0, 0)|(9, 9):1:0x80a05010000000181206",stable,0,4,4,9,9,24
"(3, 4):(0, 0)|(3, 4):2:0x2d9","(3, 1):(0, 0)|(3, 1):0:0x7",oscillator,2,4,4,3,1,11
"(3, 4):(0, 0)|(3, 4):2:0x2da","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):2:0x2db","(13, 13):(0, 0)|(13, 13):6:0x400500280080000603482580c0000200280140040",stable,0,4,4,13,13,20
"(3, 4):(0, 0)|(3, 4):2:0x2dc","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,7
"(3, 4):(0, 0)|(3, 4):2:0x2dd","(3, 3):(0, 0)|(3, 3):1:0xae",stable,0,4,4,3,3,4
"(3, 4):(0, 0)|(3, 4):2:0x2de","(4, 4):(0, 0)|(4, 4):1:0x69a4",stable,0,4,4,4,4,2
"(3, 4):(0, 0)|(3, 4):2:0x2df","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,4,4,4,4,2
"(3, 4):(0, 0)|(3, 4):2:0x2e1","(4, 4):(0, 0)|(4, 4):1:0x6996",stable,0,4,4,4,4,5
"(3, 4):(0, 0)|(3, 4):2:0x2e3","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):2:0x2e5","(2, 2):(0, 0)|(2, 2):0:0xf",stable,0,4,4,2,2,5
"(3, 4):(0, 0)|(3, 4):2:0x2e7","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):2:0x2e9","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,9
"(3, 4):(0, 0)|(3, 4):2:0x2eb","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,4
"(3, 4):(0, 0)|(3, 4):2:0x2ed","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):2:0x2ef","(3, 3):(0, 0)|(3, 3):1:0xab",stable,0,4,4,3,3,3
"(3, 4):(0, 0)|(3, 4):2:0x2f1","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,7
"(3, 4):(0, 0)|(3, 4):2:0x2f2","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,5
"(3, 4):(0, 0)|(3, 4):2:0x2f3","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
"(3, 4):(0, 0)|(3, 4):2:0x2f4","(3, 4):(0, 0)|(3, 4):2:0x39c",stable,0,4,4,3,4,2
"(3, 4):(0, 0)|(3, 4):2:0x2f5","(7, 10):(0, 0)|(7, 10):7:0x6024052094090180",stable,0,4,4,7,10,16
"(3, 4):(0, 0)|(3, 4):2:0x2f6","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,7
"(3, 4):(0, 0)|(3, 4):2:0x2f7","(3, 4):(0, 0)|(3, 4):1:0x696",stable,0,4,4,3,4,6
"(3, 4):(0, 0)|(3, 4):2:0x2f9","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,7
"(3, 4):(0, 0)|(3, 4):2:0x2fa","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,9
"(3, 4):(0, 0)|(3, 4):2:0x2fb","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,4,4,1,3,4
"(3, 4):(0, 0)|(3, 4):2:0x2fc","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,6
"(3, 4):(0, 0)|(3, 4):2:0x2fd","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,7
"(3, 4):(0, 0)|(3, 4):2:0x2fe","(7, 10):(0, 0)|(7, 10):7:0x6024052094090180",stable,0,4,4,7,10,16
"(3, 4):(0, 0)|(3, 4):2:0x2ff","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,16
"(3, 4):(0, 0)|(3, 4):2:0x309","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):2:0x30a","(1, 3):(0, 0)|(1, 3):0:0x7",oscillator,2,4,4,1,3,3
"(3, 4):(0, 0)|(3, 4):2:0x30b","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):2:0x30c","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):2:0x30d","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,2
"(3, 4):(0, 0)|(3, 4):2:0x30e","(1, 1):(0, 0)|(1, 1):1:0x0",extinct,0,4,4,1,1,3
